raw_code,link_count,registry_classification,routing_classification,canonical_code,is_core_alias,canonical_name,parent_code,root_code,wiktionary_section,parent_chain_json,components_json,source_language_counts_json,example_1_source_lang,example_1_source_word,example_1_source_pos,example_1_source_id,example_1_target_word,example_1_target_label,example_1_anchor,example_2_source_lang,example_2_source_word,example_2_source_pos,example_2_source_id,example_2_target_word,example_2_target_label,example_2_anchor,example_3_source_lang,example_3_source_word,example_3_source_pos,example_3_source_id,example_3_target_word,example_3_target_label,example_3_anchor
chr,21,full_language,,chr,false,Cherokee,,,,[],[],"{""en"": 13, ""eo"": 2, ""es"": 3, ""pl"": 3}",es,cheroqui,adj,112951,ᏣᎳᎩ,,,en,Tennessee,name,104723,ᏔᎾᏏ,,,en,Tallulah,name,387909,Tallulah,,
gmw-rfr,21,full_language,,gmw-rfr,false,Rhine Franconian,,,,[],[],"{""de"": 10, ""en"": 5, ""fr"": 2, ""nl"": 3, ""pt"": 1}",fr,crotte,noun,44248,krotz,,,fr,quiche,noun,51237,Küeche,,,de,Zettel,noun,15662,Zeddel,,
gmw-tsx,21,full_language,,gmw-tsx,false,Transylvanian Saxon,,,,[],[],"{""ro"": 21}",ro,Târgu Mureș,name,4120,Nai Mark,,,ro,dop,noun,21961,Dop,,,ro,cataramă,noun,22682,Kattenramen,,
kld,21,full_language,,kld,false,Gamilaraay,,,,[],[],"{""en"": 19, ""fi"": 1, ""sv"": 1}",en,bora,noun,300414,būru,,,en,mulga,noun,523751,malga,,,en,galah,noun,545007,gilaa,,
nod,21,full_language,,nod,false,Northern Thai,,,,[],[],"{""en"": 3, ""vi"": 18}",en,mong,noun,320621,ᨾᩮᩬᩥᨦ,,,en,muang,noun,466833,ᨾᩮᩬᩥᨦ,,,en,mueang,noun,523195,ᨾᩮᩬᩥᨦ,,
ss,21,full_language,,ss,false,Swazi,,,,[],[],"{""de"": 1, ""en"": 9, ""fi"": 2, ""id"": 3, ""nb"": 3, ""nl"": 1, ""pt"": 1, ""sv"": 1}",de,Eswatini,name,323297,eSwatini,,,en,Mpumalanga,name,434431,mpumalanga,,,en,Swati,noun,448826,liSwati,,
"es,it",20,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""it"", ""classification"": ""full_language"", ""canonical"": ""it"", ""name"": ""Italian""}]","{""ca"": 1, ""cs"": 1, ""fr"": 4, ""pt"": 11, ""ro"": 2, ""ru"": 1}",fr,peu à peu,adv,798,poco a poco,,,fr,nue,noun,18335,nube,,,fr,Médard,name,56349,Medardo,,
ia,20,full_language,,ia,false,Interlingua,,,,[],[],"{""eo"": 19, ""es"": 1}",es,hueso,noun,14826,osso,,,eo,abato,noun,121,abbate,,,eo,ablativo,noun,404,ablativo,,
omx,20,full_language,,omx,false,Old Mon,,,,[],[],"{""id"": 4, ""vi"": 16}",id,semu,adj,11884,smoḥ,,,id,celeng,noun,21897,cliṅ,,,vi,mà,conj,166,ma,,
rap,20,full_language,,rap,false,Rapa Nui,,,,[],[],"{""cs"": 2, ""de"": 1, ""en"": 8, ""fi"": 1, ""fr"": 1, ""id"": 4, ""pl"": 1, ""pt"": 2}",fr,moaï,noun,111234,mo'ai,,,de,Moai,noun,154221,mo'ai,,,en,Oahu,name,321049,ahu,,
rme,20,full_language,,rme,false,Angloromani,,,,[],[],"{""en"": 20}",en,pal,noun,142083,pal,,,en,corey,noun,195499,kor,,,en,muller,verb,269773,mul-,,
st,20,full_language,,st,false,Sotho,,,,[],[],"{""en"": 17, ""fi"": 1, ""id"": 1, ""nb"": 1}",en,Lesotho,name,342074,Lesotho,,,en,Gauteng,name,350964,iGauteng,,,en,morena,noun,420323,morena,,
tsg,20,full_language,,tsg,false,Tausug,,,,[],[],"{""en"": 12, ""es"": 2, ""fi"": 2, ""id"": 4}",es,Joló,name,128707,Sulug,,,es,Joló,name,128707,sulug,,,en,Sulu,name,354246,Sulug,,
xlu,20,full_language,,xlu,false,Luwian,,,,[],[],"{""en"": 17, ""la"": 3}",en,new,adj,796,𒈾𒀀𒌑𒉿𒋾,,,en,now,adj,918,𒈾𒀀𒉡𒌦,,,en,see,verb,1104,𒁕𒀀𒌋𒄿𒅖,,
zle-ono,20,full_language,,zle-ono,false,Old Novgorodian,,,,[],[],"{""de"": 1, ""en"": 2, ""fi"": 2, ""nl"": 1, ""ru"": 9, ""uk"": 5}",de,stehenden Fußes,adv,50336,како стоꙗ,,,en,Karelia,name,452118,Корѣла,,,en,taimen,noun,685820,таимень,,
"bg,ru",19,multiple_languages,,,false,,,,,[],"[{""input"": ""bg"", ""classification"": ""full_language"", ""canonical"": ""bg"", ""name"": ""Bulgarian""}, {""input"": ""ru"", ""classification"": ""full_language"", ""canonical"": ""ru"", ""name"": ""Russian""}]","{""en"": 11, ""uk"": 8}",en,many,det,1775,мно́го,,,en,ice,noun,21231,и́ней,,,en,tooth,noun,126188,десна,,
